5321,6427,1106,ENCRYPTED
4445,6458,2013,DECRYPTED
20,6517,6497,DECRYPTED
1332,6545,5213,DECRYPTED
2342,6683,4341,DECRYPTED
5150,6779,1629,DECRYPTED
3247,6855,3608,DECRYPTED
4,6936,6932,DECRYPTED
6016,6951,935,DECRYPTED
1483,7015,5532,DECRYPTED
4739,7111,2372,DECRYPTED
11,7179,7168,DECRYPTED
3567,7280,3713,ENCRYPTED
3582,7296,3714,ENCRYPTED
4104,7391,3287,DECRYPTED
4483,7446,2963,DECRYPTED
11,7491,7480,DECRYPTED
8,7775,7767,ENCRYPTED
2607,7799,5192,DECRYPTED
9,7946,7937,DECRYPTED
6,8016,8010,ENCRYPTED
6413,8079,1666,DECRYPTED
15,8148,8133,DECRYPTED
5774,8193,2419,DECRYPTED
4,8260,8256,DECRYPTED
7296,8266,970,DECRYPTED
6936,8283,1347,DECRYPTED
4148,8330,4182,DECRYPTED
5698,8464,2766,DECRYPTED
4,8474,8470,ENCRYPTED
5857,8584,2727,ENCRYPTED
11,8653,8642,DECRYPTED
4,8713,8709,DECRYPTED
4,8736,8732,DECRYPTED
3893,8875,4982,DECRYPTED
7113,8908,1795,DECRYPTED
20,8925,8905,DECRYPTED
4677,8941,4264,DECRYPTED
4,9000,8996,DECRYPTED
11,9026,9015,ENCRYPTED
3706,9063,5357,DECRYPTED
1036,9112,8076,ENCRYPTED
7519,9117,1598,ENCRYPTED
5403,9126,3723,ENCRYPTED
4,9159,9155,DECRYPTED
531,9167,8636,DECRYPTED
4481,9269,4788,DECRYPTED
1052,9285,8233,DECRYPTED
6427,9581,3154,DECRYPTED
4508,9644,5136,ENCRYPTED
4,9656,9652,ENCRYPTED
5569,9790,4221,ENCRYPTED
7519,9832,2313,DECRYPTED
4,9866,9862,ENCRYPTED
5648,9878,4230,ENCRYPTED
7015,9897,2882,DECRYPTED
4,9917,9913,ENCRYPTED
7280,9966,2686,DECRYPTED
3070,10114,7044,ENCRYPTED
11,10198,10187,DECRYPTED
6460,10254,3794,DECRYPTED
4,10308,10304,ENCRYPTED
7775,10330,2555,DECRYPTED
4889,10341,5452,DECRYPTED
11,10354,10343,ENCRYPTED
4,10375,10371,DECRYPTED
7799,10393,2594,DECRYPTED
5,10529,10524,ENCRYPTED
4,10645,10641,ENCRYPTED
2624,10704,8080,ENCRYPTED
2212,10708,8496,DECRYPTED
6,10762,10756,ENCRYPTED
11,11142,11131,ENCRYPTED
3892,11181,7289,DECRYPTED
4542,11183,6641,DECRYPTED
5685,11219,5534,ENCRYPTED
3247,11271,8024,ENCRYPTED
6855,11376,4521,DECRYPTED
5,11397,11392,ENCRYPTED
6547,11447,4900,DECRYPTED
6,11471,11465,ENCRYPTED
4,11617,11613,ENCRYPTED
715,11703,10988,ENCRYPTED
7519,11786,4267,DECRYPTED
2344,11786,9442,ENCRYPTED
5926,11921,5995,ENCRYPTED
11,11993,11982,ENCRYPTED
4,12002,11998,ENCRYPTED
15,12012,11997,ENCRYPTED
3679,12025,8346,ENCRYPTED
5,12127,12122,ENCRYPTED
19,12290,12271,ENCRYPTED
4,12315,12311,ENCRYPTED
5,12423,12418,ENCRYPTED
3892,12437,8545,ENCRYPTED
17,12605,12588,ENCRYPTED
9,12704,12695,ENCRYPTED
2368,12957,10589,ENCRYPTED
9,13084,13075,ENCRYPTED
7179,13110,5931,ENCRYPTED
1212,13132,11920,ENCRYPTED
11,13255,13244,ENCRYPTED
1547,13258,11711,ENCRYPTED
3893,13297,9404,ENCRYPTED
4577,13342,8765,ENCRYPTED
5894,13427,7533,ENCRYPTED
4,13488,13484,ENCRYPTED
6090,13551,7461,ENCRYPTED
7,13565,13558,ENCRYPTED
4,13614,13610,ENCRYPTED
4,13630,13626,ENCRYPTED
4,13663,13659,ENCRYPTED
4,13699,13695,ENCRYPTED
5,13713,13708,ENCRYPTED
4,13857,13853,ENCRYPTED
4,13963,13959,ENCRYPTED
11,14014,14003,ENCRYPTED
1704,14052,12348,ENCRYPTED
4838,14064,9226,ENCRYPTED
4,14070,14066,ENCRYPTED
4,14076,14072,ENCRYPTED
6116,14243,8127,ENCRYPTED
6517,14260,7743,ENCRYPTED
6183,14360,8177,ENCRYPTED
5571,14570,8999,ENCRYPTED
1773,14584,12811,ENCRYPTED
7,14647,14640,ENCRYPTED
6951,14705,7754,ENCRYPTED
3285,14715,11430,ENCRYPTED
4,14724,14720,ENCRYPTED
6779,14740,7961,ENCRYPTED
4,14800,14796,ENCRYPTED
2505,14854,12349,ENCRYPTED
21,14862,14841,ENCRYPTED
4,14888,14884,ENCRYPTED
1751,14947,13196,ENCRYPTED
5877,14953,9076,ENCRYPTED
1296,14960,13664,ENCRYPTED
11,14990,14979,ENCRYPTED
6683,15006,8323,ENCRYPTED
3247,15079,11832,ENCRYPTED
5,15084,15079,ENCRYPTED
5902,15084,9182,ENCRYPTED
4,15163,15159,ENCRYPTED
5944,15179,9235,ENCRYPTED
4,15229,15225,ENCRYPTED
762,15276,14514,ENCRYPTED
