3,15770,15767,ENCRYPTED
35,15820,15785,ENCRYPTED
3,15848,15845,ENCRYPTED
6,15856,15850,ENCRYPTED
33,15897,15864,ENCRYPTED
3,15917,15914,ENCRYPTED
4,15931,15927,ENCRYPTED
38,16053,16015,ENCRYPTED
3,16121,16118,ENCRYPTED
3,16137,16134,ENCRYPTED
18,16149,16131,ENCRYPTED
38,16345,16307,ENCRYPTED
34,16365,16331,ENCRYPTED
3,16423,16420,ENCRYPTED
18,16436,16418,ENCRYPTED
4,16465,16461,ENCRYPTED
4,16467,16463,ENCRYPTED
9,16508,16499,ENCRYPTED
29,16678,16649,ENCRYPTED
3,16690,16687,ENCRYPTED
21,16700,16679,ENCRYPTED
3,16712,16709,ENCRYPTED
7,16808,16801,ENCRYPTED
36,16949,16913,ENCRYPTED
8,16969,16961,ENCRYPTED
7,17023,17016,ENCRYPTED
6,17025,17019,ENCRYPTED
5,17055,17050,ENCRYPTED
4,17087,17083,ENCRYPTED
